name,category,town,rating,has_nonheritage,total_score,level,score_rating,score_review,score_positive,score_culture,score_photos
GOSO(伟业兴隆广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
思儿(伟业兴隆广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
佳纷(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
哈·贝比(广百广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
新佳娜(信和广场里水分店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
CARLEIT(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
班尼路(信和广场里水分店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
堡狮龙(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
eifini(万达广场金沙洲店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
艾森蝶(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
班尼路(秉佑生活广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
JuuSnn(信和广场里水分店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
QXFB(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
朵以(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
BOLOTAILI(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
S·DEER(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
HK·SAMBRA(伟业兴隆广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
拉夏贝尔(鹏瑞利季华广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
谜底(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
KILOMETERS(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
卡宾(嘉洲广场广佛新城店),宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
PRODOCHILD(中成商业广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
DifaY(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
以纯童装(金沙洲万达广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
PLAYSTAGE(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
U.S.POLO ASSN.(万达广场金沙洲店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
cima&nunu(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
Mogic Roin(信和广场里水分店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
周大福(鹏瑞利广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
钻石世家(和信广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金桥珠宝,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
金六福珠宝(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
中国黄金(信和广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
哈啰电动车(皇朝广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
爱玛电动车(皇朝广场旗舰店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
耳逍遥文化体验馆,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中建广场销售中心,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
致盈广场电梯大堂C,公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
耳优阁采耳文化体验馆,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
亿能国际广场-接送点,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
PHOENIX凤凰宫高品质造型,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国电信(富盛广场营业厅),公园绿地,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
岐居地产(西铁时尚广场南区店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
星际广场,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
白月光产后瑜伽普拉提馆(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
顺联奥莱文化康体馆(顺联奥特莱斯桂城店),体育设施,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
7号卡丁体验馆(保利水城东广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
小机灵脑力开发益智玩具亲子乐园(汇利广场店),休闲娱乐,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
雅二新区文化室,其他,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
小湘厨·木桶饭(鸿大广场),自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
金麦文化传媒有限公司,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
喜艺文化艺术中心,文化场馆,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
北星文化,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
艾克斯影视文化工作室,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
奥莉森文化传播工作室,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
创希文化朗琅艺术,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
卓梦文化艺术中心,文化场馆,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
灵创传媒文化有限公司,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
道家易学文化交流中心,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
蒲点文化传播有限公司,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
图南文化艺术中心,文化场馆,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
欣韵文化育儿中心,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宫廷糕点,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宫廷糕点(岐西路店),其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
今诚美食站(尚观御园店),宗教场所,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中建广场地下停车场(A区入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
鸿大广场停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
同乐广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南方广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
和信广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金沙广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
富盛广场停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
永润广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金顺隆广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
兴沥雄广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
乐趣荟广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
四季广场南停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
四季广场西停车场(入口),公园绿地,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
新凯广场地下停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
金盛广场地下停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金盛广场顶楼停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
圣地广场地下停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中盈广场地下停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
沙涌商业广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百信商业广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中成商业广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
致盈广场立体停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
壹哥商业广场停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
国昌红星广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金典广场地下停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
腾大广场地下停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
里水万利广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
永润广场地下停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
腾大通利广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
兴沥雄广场地下停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
壹品广场停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
威尔斯商业广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中建广场停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
骏雅广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
致顺广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汇龙城商业广场停车场(入口),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
万福城商业广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
美嘉广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
昇宝广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
丰泰广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
海北广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝轮广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
腾大广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
联承广场停车场(入口),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
沥中商业广场立体停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中建广场V+MALL地下停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
保利水城东广场地下停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
嘉洲广场广佛新城店停车场(入口),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
浪险猴广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
万达广场金沙洲店地下停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
祈福南湾半岛购物广场停车场(入口),自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
佳盛国际广场停车场(入口),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
华创商业广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈国际广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
里水第一城商业广场地下停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
星御广场地下停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
皇朝广场停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
钜隆风度盛荟广场停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈国际广场立体停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
好莱客衣柜(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
钜隆风度盛荟广场地下停车场(入口),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
佰德广场地下停车场(入口),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
槑印记(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
安小蜗(西铁时尚广场南区店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
高明二桥,其他,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
高明三桥,其他,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
粤膳和(国昌广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
拾惠惠(嘉洲广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
特百惠(和信广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
晓洋生活(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
茶香阁(嘉荟广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
名创优品(嘉洲广场广佛新城店),宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
膜法世家(和信广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
麦吉丽专柜(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
荟宝芦荟妆园(昇宝广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
郑明明(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
珀莱雅(信和广场里水分店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
纯妆(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
A(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
诗碧曼(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
珀莱雅(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百雀羚(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
荟宝(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
时妆佳人(时尚缤购商业广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
珀莱雅(秉佑生活广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
樊文花(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
懒人睫毛液(嘉洲广场广佛新城店),宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
U牌自愈系护肤(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
紫芸宫,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
纳米汗蒸房(嘉洲广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
街电(肯德基嘉洲广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
街电(汇邦美食广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
街电(昇宝广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
街电(维意定制万达广场),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
街电(猫屎咖啡新凯广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
米范服务式公寓(万达新凯广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
八米财富广场,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
碧桂园广佛上城凤鸣广场凤鸣广场B区,宗教场所,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
PLAZA中建广场A区,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
壹品广场B区,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场(南桂东路),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
明珠广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
岐江广场,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
怡翠尊堤观园,宗教场所,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
岐丰广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
教师村(文化街),体育设施,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
文化街与新宁横街交叉口,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
河马自助洗车(和信广场),自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
悦想吃(威尔斯商业广场C座店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
寻泰记.砂陶煲仔饭.黄金饭焦(财富广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
老陕西面馆(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
大美西北·老西安·陕西面西北菜(嘉洲广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
丝路人家秘烤西域美食(万利广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
Daks大可司韩国特色炸鸡(京华广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
圆碌碌甜品屋(嘉洲广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
天虹超市(中建广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
佑益家购物广场(联和店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
嘉荣超市(信基广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
新生活广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
鸿福购物广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
新城南广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
东坡小岛(观心小镇店),自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
杨记水产(海北广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
淳兴海味干货(海北广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
源生水产(兴塱广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
吴记鱼档(城际·海北广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
今阳水产海北大道(海北广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
臻帛服饰(万科广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
潮流前线(好万家购物广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
维依(鸿大广场),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
快线(新天地广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
卡路约翰(嘉洲广场广佛新城店),宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
弗西奴(时尚缤购商业广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
singsing星星(百胜广场店),公园绿地,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
回力(嘉洲广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
帝画(新天地广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
熳洁儿(金盛广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
瑞菲晶瓷晶钻装饰画(家天下·家居广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
江博士(和信广场店),自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
小猪猪(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
可趣可奇(金盛广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
朋友仔(嘉洲广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
欧抱抱(金盛广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
好孩子gb(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
童之美(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
小朋友(金典广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巴拉巴拉(和信广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
onebaby(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
全优贝贝(壹哥商业广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巴拉巴拉(金融城广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
BB屋(金太阳购物广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
剑桥童鞋店,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
嘉乐拉比(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
巴拉巴拉(伟业兴隆广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
彩色笔(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
啾比乐(金盛广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
达巴(伟业兴隆广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
朵朵里(佰德广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
bbt儿童生活馆(信基广场店),公园绿地,九江镇,0,False,28.0,低,60.0,0.0,50,0,0.0
河马岛(佰德广场店),自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
迪吉象(好万家购物广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
爱儿堡(新城广场店),公园绿地,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国联通(永润广场营业厅),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国移动(嘉洲广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中成商业广场-中影UL逸程影院休闲区,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
易行广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巧手丫(和信广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
KK卡丁车(万达广场金沙洲店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
河塱沙文化活动中心,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
鹏瑞利游泳馆(鹏瑞利季华广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
舞林大会(金盛广场府前路店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
瑞塔瑜伽普拉提(IPARK店),人文古迹,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
森徉双语文化艺术中心,文化场馆,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
瑞塔瑜伽普拉提(广百广场店),人文古迹,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
龙猫网咖(星御广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
飞龙网咖(鸿得利广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
哇咔王国(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
king真人密室逃脱(万达广场店),休闲娱乐,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
王者归来(集嘉广场店),休闲娱乐,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
澄圆观光,宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
涵涵游乐场(集嘉广场店),休闲娱乐,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
考拉大冒险乐园(伟业兴隆广场店),休闲娱乐,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
健芝岛大药房(明珠广场分店),自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
铂韵服务式公寓(万达广场店),休闲娱乐,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
位祥公寓(新天地广场店),休闲娱乐,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈假日广场10座,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
顺联广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
创意广场D座,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汇翠珠宝广场B座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
明珠广场8座,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
福海广场C座,公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汇翠珠宝广场D座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈假日广场1座,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈假日广场11座,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金沙洲万达广场C座,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
小太阳文化中心,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金凤凰文化活动中心,其他,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
俊蓓优才(新凯广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
卓越教育(嘉洲广场校区),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
主角舞蹈新凯广场店(暂停营业),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
乐高教育(伟业兴隆广场校区),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
芭芭拉国际舞蹈(万科广场校区),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桔子田少儿英语(和信广场校区),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
