record_id,source_file,source_type,resource_class,sub_class,level,name,era,address,town,target_geometry,lng,lat,spatial_method,spatial_confidence,matched_existing_anchor,matched_poi,dedup_status,dedup_match,centroid_town
IH_0026,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,和平吕氏家庙,清代,广东省佛山市南海区里水镇大冲社区居委会和平村大冲幼儿园右侧,里水镇,point,113.125218,23.156106,poi_name_fuzzy,0.84,,吕氏家庙,new_candidate,,里水镇
IH_0027,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,尚未核定公布为文物保护单位的不可移动文物,月池黄氏家族墓,宋辽西夏金元,广东省佛山市南海区里水镇河村社区居委会月池村月姑池,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0028,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,潭边石板桥,清代,广东省佛山市南海区里水镇麻奢村委会潭边村四巷六号右前方（潭边文化室右边）,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0029,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,北约石梁桥,"明代,清代",广东省佛山市南海区桂城街道北约社区居委会住宅六区65号侧,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0030,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,友谅徐公祠,清代,广东省佛山市南海区狮山镇莲塘村委会莲北村居安里1号侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0031,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,陈茂兴、吴太安人墓,宋辽西夏金元,广东省佛山市南海区丹灶镇仙岗社区居委会赤坎村南部村口处,丹灶镇,point,112.92091,23.06365,town_representative_point,0.38,,,new_candidate,,丹灶镇
IH_0032,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,名人故、旧居,尚未核定公布为文物保护单位的不可移动文物,梁植伟旧居,近现代,广东省佛山市南海区大沥镇岐城社区均安大街六巷3至9号,大沥镇,point,113.194093,23.117805,poi_name_exact,0.94,,梁植伟旧居,matched_poi_only,梁植伟旧居,大沥镇
IH_0033,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,禄舟水井,明代,广东省佛山市南海区西樵镇岭西村委会禄舟村20号万寿堂前,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0034,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大岸霍氏宗祠,清代,广东省佛山市南海区西樵镇大岸村委会八村村绵绵里17号侧,西樵镇,point,112.930983,22.991846,poi_name_fuzzy,0.84,,霍氏宗祠,new_candidate,,丹灶镇
IH_0035,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,罗城三眼井,清代,广东省佛山市南海区大沥镇雅瑶社区居委会罗城村大街南十巷5号前,大沥镇,point,113.141389,23.1262,poi_name_exact,0.94,,罗城三眼井,matched_poi_only,罗城三眼井,大沥镇
IH_0036,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,白沙杏花桥,清代,广东省佛山市南海区大沥镇白沙社区居委会白沙村杏花桥大街5号,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0037,不可移动文物Excel.xls,不可移动文物,古建筑,寺观塔阁（及其他宗教建筑）,尚未核定公布为文物保护单位的不可移动文物,碧华文昌塔,清代,广东省佛山市南海区大沥镇东秀社区居委会碧华村张王爷坊47号前,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0038,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,联安汇龙桥,清代,广东省佛山市南海区大沥镇联安社区居委会汇龙村东隅大街3号侧,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0039,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,文化教育建筑及附属物,尚未核定公布为文物保护单位的不可移动文物,沙溪小学校牌坊,近现代,广东省佛山市南海区大沥镇沙溪社区居委会正西村大街沙溪公园,大沥镇,point,113.196199,23.127511,poi_name_fuzzy,0.84,,沙溪小学,new_candidate,,大沥镇
IH_0040,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,泌冲楼巷门楼,近现代,广东省佛山市南海区大沥镇泌冲社区居委会泌冲村西南约大街9号侧,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0041,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,市级和县级文物保护单位,松塘甘井,"宋辽西夏金元,明代,清代",广东省佛山市南海区西樵镇上金瓯社区居委会松塘村桂阳坊42号侧,西樵镇,point,112.910779,22.986061,existing_anchor_name,0.98,松塘甘井,,duplicate_existing_anchor,松塘甘井,西樵镇
IH_0042,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,隔岗方井,明代,广东省佛山市南海区大沥镇沥西社区居委会隔岗村南九巷2号侧,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0043,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,沙咀石桥,清代,广东省佛山市南海区九江镇沙咀社区居委会三村村大门楼38号侧,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0044,不可移动文物Excel.xls,不可移动文物,石窟寺及石刻,石雕,尚未核定公布为文物保护单位的不可移动文物,果岗石兽,明代,广东省佛山市南海区狮山镇罗村联和社区居委会果岗村果岗乡牌坊前方南侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0045,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,市级和县级文物保护单位,沙水翰林步头,清代,广东省佛山市南海区丹灶镇劳边社区居委会沙水村西街坊南乔公祠前,丹灶镇,point,112.928208,23.057435,existing_anchor_name,0.98,沙水翰林步头,,duplicate_existing_anchor,沙水翰林步头,丹灶镇
IH_0046,不可移动文物Excel.xls,不可移动文物,古建筑,牌坊影壁,尚未核定公布为文物保护单位的不可移动文物,上林樵岭南来第一门牌坊,清代,广东省佛山市南海区丹灶镇东升社区居委会上林村村口,丹灶镇,point,112.92091,23.06365,town_representative_point,0.38,,,new_candidate,,丹灶镇
IH_0047,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,仙岗陈氏一世祖墓,宋辽西夏金元,广东省佛山市南海区丹灶镇仙岗社区居委会大仙岗东南麓,丹灶镇,point,112.92091,23.06365,town_representative_point,0.38,,,new_candidate,,丹灶镇
IH_0048,不可移动文物Excel.xls,不可移动文物,石窟寺及石刻,石雕,尚未核定公布为文物保护单位的不可移动文物,仙岗石狮,"明代,清代",广东省佛山市南海区丹灶镇仙岗社区居委会仙岗村石狮巷巷口,丹灶镇,point,112.92091,23.06365,town_representative_point,0.38,,,new_candidate,,丹灶镇
IH_0049,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,省级文物保护单位,方献夫墓,明代,广东省佛山市南海区丹灶镇良登村委会孔边村孔边岗,丹灶镇,point,112.915719,23.027375,existing_anchor_name,0.98,方献夫墓,,duplicate_existing_anchor,方献夫墓,丹灶镇
IH_0050,不可移动文物Excel.xls,不可移动文物,古文化遗址,聚落址,市级和县级文物保护单位,通心岗遗址,新石器时代,广东省佛山市南海区丹灶镇良登村委会良登村通心岗西北麓,丹灶镇,point,112.915658,23.018911,existing_anchor_name,0.98,通心岗遗址,,duplicate_existing_anchor,通心岗遗址,丹灶镇
IH_0051,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,市级和县级文物保护单位,阴骘井,宋辽西夏金元,广东省佛山市南海区丹灶镇仙岗社区居委会苏坑村村尾,丹灶镇,point,112.886543,23.040686,existing_anchor_name,0.98,阴骘井,,duplicate_existing_anchor,阴骘井,丹灶镇
IH_0052,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,省级文物保护单位,仙岗仙迹丹泉,"三国两晋南北朝,明代,清代",广东省佛山市南海区丹灶镇仙岗社区居委会仙岗村流水井二巷前,丹灶镇,point,112.886577,23.039443,existing_anchor_fuzzy,0.88,仙迹丹泉,,new_candidate,,丹灶镇
IH_0053,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,尚未核定公布为文物保护单位的不可移动文物,沙水白银窦,清代,广东省佛山市南海区丹灶镇劳边社区居委会沙水村沙水路沙岸鱼塘侧,丹灶镇,point,112.930547,23.049446,address_token_centroid,0.62,,丹灶镇劳边社区沙水村 (1 points),new_candidate,,丹灶镇
IH_0054,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,料美水井,清代,广东省佛山市南海区里水镇小布村委会料美村兴仁里25号前,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0055,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,尚未核定公布为文物保护单位的不可移动文物,徐边无辜受害死难贫下中农纪念碑,近现代,广东省佛山市南海区丹灶镇劳边社区居委会徐边通衢入口200米处,丹灶镇,point,112.932456,23.061795,poi_name_exact,0.94,,徐边无辜受害死难贫下中农纪念碑,matched_poi_only,徐边无辜受害死难贫下中农纪念碑,丹灶镇
IH_0056,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,市级和县级文物保护单位,三元桥,清代,广东省佛山市南海区九江镇儒林社区船栏街侧,九江镇,point,113.017604,22.829592,existing_anchor_name,0.98,三元桥,,duplicate_existing_anchor,三元桥,九江镇
IH_0057,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,市级和县级文物保护单位,水南村冯氏家族墓,宋辽西夏金元,广东省佛山市南海区九江镇水南社区居委会迎安大道东边约50米处,九江镇,point,113.030182,22.910187,existing_anchor_fuzzy,0.88,冯氏家族墓,,new_candidate,,九江镇
IH_0058,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,名人墓,市级和县级文物保护单位,李卓峰墓,近现代,广东省佛山市南海区九江镇南方社区居委会忠良岗,九江镇,point,113.017187,22.825344,existing_anchor_name,0.98,李卓峰墓,,duplicate_existing_anchor,李卓峰墓,九江镇
IH_0059,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,尚未核定公布为文物保护单位的不可移动文物,桑园围东堤,"宋辽西夏金元,明代,清代",广东省佛山市南海区九江镇沙头社区东北边,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0060,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,尚未核定公布为文物保护单位的不可移动文物,世老石堤围,明代,广东省佛山市南海区九江镇朗星社区居委会世老村村面,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0061,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,溪头一眼桥,明代,广东省佛山市南海区大沥镇河西社区居委会溪头村,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0062,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,市级和县级文物保护单位,邹特夫墓,清代,广东省佛山市南海区大沥镇泌冲社区居委会后海村长青墓园内,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0063,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,西桥卢氏祖墓,明代,广东省佛山市南海区九江镇西桥社区居委会西桥村九樵路侧,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0064,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,北约香亭,清代,广东省佛山市南海区桂城街道北约社区居委会老人协会南侧,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0065,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,尚未核定公布为文物保护单位的不可移动文物,张边南队旧址,近现代,广东省佛山市南海区狮山镇高边社区居委会张南村张南一巷1号,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0066,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,西龙水步,清代,广东省佛山市南海区桂城街道平胜社区居委会西龙村西龙街26号西北侧西龙涌边,桂城街道,point,113.17698,23.002205,address_token_centroid,0.62,,桂城街道平胜社区 (1 points),new_candidate,,桂城街道
IH_0067,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,东约古庙,清代,广东省佛山市南海区桂城街道东二社区居委会东约村北街大道23号,桂城街道,point,113.163593,23.022909,poi_name_exact,0.94,,东约古庙,matched_poi_only,东约古庙,桂城街道
IH_0068,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,东约土地庙,清代,广东省佛山市南海区桂城街道东二社区居委会东约村东北直街1O号侧,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0069,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,瑞庭唐公祠,清代,广东省佛山市南海区桂城街道东二社区居委会中心村东二公园内,桂城街道,point,113.152094,23.028992,poi_name_exact,0.94,,瑞庭唐公祠,matched_poi_only,瑞庭唐公祠,桂城街道
IH_0070,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,临溪何公祠,"明代,清代",广东省佛山市南海区桂城街道夏北社区居委会洲表村夏北大道57号,桂城街道,point,113.175531,23.06409,poi_name_exact,0.94,,临溪何公祠,matched_poi_only,临溪何公祠,桂城街道
IH_0071,不可移动文物Excel.xls,不可移动文物,古文化遗址,矿冶遗址,省级文物保护单位,富贤遗址,新石器时代,广东省佛山市南海区西樵镇显岗社区居委会富贤村后平面岗、石沙围,西樵镇,point,112.99099,22.914314,existing_anchor_name,0.98,富贤遗址,,duplicate_existing_anchor,富贤遗址,西樵镇
IH_0072,不可移动文物Excel.xls,不可移动文物,古文化遗址,矿冶遗址,省级文物保护单位,火石迳遗址,新石器时代,广东省佛山市南海区西樵镇山根社区居委会莘村村火石岗,西樵镇,point,112.997791,22.934179,existing_anchor_name,0.98,火石迳遗址,,duplicate_existing_anchor,火石迳遗址,西樵镇
IH_0073,不可移动文物Excel.xls,不可移动文物,古文化遗址,聚落址,省级文物保护单位,佛子庙镇头遗址,新石器时代,广东省佛山市南海区西樵镇儒溪村委会江边村环山公路佛子庙与镇头,西樵镇,point,112.961564,22.912037,existing_anchor_name,0.98,佛子庙镇头遗址,,duplicate_existing_anchor,佛子庙镇头遗址,西樵镇
IH_0074,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,牛过坑石桥,清代,广东省佛山市南海区西樵镇显岗社区居委会富贤村后牛过坑,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0075,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,交通道路设施,尚未核定公布为文物保护单位的不可移动文物,西岸接源桥,近现代,广东省佛山市南海区西樵镇西岸社区居委会银坑村庆云洞西侧,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0076,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,李盟威墓,宋辽西夏金元,广东省佛山市南海区西樵镇山根社区居委会樵阳村民小组罗伞岗,西樵镇,point,112.985257,22.935854,address_token_centroid,0.72,,西樵镇山 (30 points),new_candidate,,西樵镇
IH_0077,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,余岳甫、曾氏安人墓,清代,广东省佛山市南海区西樵镇西樵山白山村黄龙岗,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0078,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,西樵山戴氏家族墓,"明代,清代",广东省佛山市南海区西樵镇东碧社区西樵山云路村凤冠山南麓,西樵镇,point,112.972637,22.930869,address_token_centroid,0.72,,西樵山 (157 points),new_candidate,,西樵镇
IH_0079,不可移动文物Excel.xls,不可移动文物,古建筑,驿站会馆（及其他交通道路设施、旅行服务设施）,市级和县级文物保护单位,西樵山百步云梯,明代,广东省佛山市南海区西樵镇东碧社区西樵山石牌村金钗峰北麓,西樵镇,point,112.981144,22.937175,existing_anchor_name,0.98,西樵山百步云梯,,duplicate_existing_anchor,西樵山百步云梯,西樵镇
IH_0080,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,尚未核定公布为文物保护单位的不可移动文物,西樵山豫章首第门楼,近现代,广东省佛山市南海区西樵镇东碧社区西樵山碧云村30号前,西樵镇,point,112.975807,22.929714,poi_name_exact,0.94,,西樵山豫章首第门楼,matched_poi_only,西樵山豫章首第门楼,西樵镇
IH_0081,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,市级和县级文物保护单位,西樵山蟹眼泉,清代,广东省佛山市南海区西樵镇东碧社区西樵山碧云村翠岩风景区,西樵镇,point,112.980036,22.931352,existing_anchor_name,0.98,西樵山蟹眼泉,,duplicate_existing_anchor,西樵山蟹眼泉,西樵镇
IH_0082,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,尚未核定公布为文物保护单位的不可移动文物,西樵山天后宫,近现代,广东省佛山市南海区西樵镇东碧社区西樵山寺边村四方竹景区入口处,西樵镇,point,112.970018,22.92039,poi_name_exact,0.94,,西樵山天后宫,matched_poi_only,西樵山天后宫,西樵镇
IH_0083,不可移动文物Excel.xls,不可移动文物,古建筑,亭台楼阙（及其他景观建筑、戏曲演出建筑、天文观测建筑）,市级和县级文物保护单位,西樵山仙姑亭,清代,广东省佛山市南海区西樵镇东碧社区西樵山寺边村九龙岩景区,西樵镇,point,112.972637,22.930869,address_token_centroid,0.72,,西樵山 (157 points),duplicate_existing_anchor,西樵山仙姑亭,西樵镇
IH_0084,不可移动文物Excel.xls,不可移动文物,古文化遗址,矿冶遗址,省级文物保护单位,锦岩遗址,新石器时代,广东省佛山市南海区西樵镇东碧社区西樵山云路村锦岩,西樵镇,point,112.972411,22.921564,existing_anchor_name,0.98,锦岩遗址,,duplicate_existing_anchor,锦岩遗址,西樵镇
IH_0085,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,省级文物保护单位,霍韬夫人墓,明代,广东省佛山市南海区西樵镇东碧社区西樵山寺边村,西樵镇,point,112.973859,22.918362,existing_anchor_name,0.98,霍韬夫人墓,,duplicate_existing_anchor,霍韬夫人墓,西樵镇
IH_0086,不可移动文物Excel.xls,不可移动文物,古文化遗址,其他古遗址,省级文物保护单位,西樵山四峰书院遗址,明代,广东省佛山市南海区西樵镇东碧社区西樵山寺边村,西樵镇,point,112.973856,22.91818,existing_anchor_fuzzy,0.88,四峰书院遗址,,new_candidate,,西樵镇
IH_0087,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,烈士墓及纪念设施,市级和县级文物保护单位,西樵山抗日阵亡将士暨死难同胞纪念碑,近现代,广东省佛山市南海区西樵镇东碧社区碧玉洞内,西樵镇,point,112.981405,22.934668,existing_anchor_name,0.98,西樵山抗日阵亡将士暨死难同胞纪念碑,,duplicate_existing_anchor,西樵山抗日阵亡将士暨死难同胞纪念碑,西樵镇
IH_0088,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,西岸梁氏家族墓,"宋辽西夏金元,明代",广东省佛山市南海区西樵镇西岸社区居委会宫溪村老人峰西北坡约40米高处,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0089,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,重要革命历史事件及革命人物活动纪念地,尚未核定公布为文物保护单位的不可移动文物,西樵山抗战胜利纪念亭,近现代,广东省佛山市南海区西樵镇东碧社区黄旗峰火石迳古道旁,西樵镇,point,112.993817,22.935557,poi_name_fuzzy,0.84,,胜利纪念亭,new_candidate,,西樵镇
IH_0090,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,邝村二帝宫,清代,广东省佛山市南海区狮山镇凤岗村委会邝村村东南边,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0091,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,竹溪关公祠,清代,广东省佛山市南海区狮山镇山南社区居委会鹤园村街前218号,狮山镇,point,113.107111,23.143271,poi_name_fuzzy,0.84,,鹤园竹溪关公祠,new_candidate,,狮山镇
IH_0092,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,豸下李氏大宗祠,清代,广东省佛山市南海区狮山镇黎岗村委会豸下村,狮山镇,point,113.015703,23.041153,poi_name_fuzzy,0.84,,李氏大宗祠,new_candidate,,狮山镇
IH_0093,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,沙岗邓氏宗祠,清代,广东省佛山市南海区里水镇鲁岗村委会沙岗村沙岗大街新一巷1号右侧,里水镇,point,113.089517,23.069873,poi_name_fuzzy,0.84,,邓氏宗祠,new_candidate,,狮山镇
IH_0094,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,岗美黄氏宗祠,清代,广东省佛山市南海区里水镇岗联村委会岗美村联二街六巷1号侧,里水镇,point,113.105668,23.206358,poi_name_fuzzy,0.84,,黄氏宗祠,new_candidate,,里水镇
IH_0095,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,通所李公祠,清代,广东省佛山市南海区里水镇布新村委会西湖村路北7号左边20米处,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0096,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,易叔止、周淑德墓,宋辽西夏金元,广东省佛山市南海区里水镇大步社区居委会南大步村佛山一环旁龙窟岗,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0097,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,湖洲何氏家庙,清代,广东省佛山市南海区里水镇沙涌社区居委会湖洲村北十巷35号侧,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0098,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,河村吴氏宗（世）祠,"明代,清代",广东省佛山市南海区里水镇河村社区居委会月池村配龙三巷1号,里水镇,point,113.159783,23.180496,address_token_centroid,0.72,,河村 (21 points),new_candidate,,里水镇
IH_0099,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,河村主帅庙,清代,广东省佛山市南海区里水镇河村社区居委会雄星村大庙街1号,里水镇,point,113.159783,23.180496,address_token_centroid,0.72,,河村 (21 points),new_candidate,,里水镇
IH_0100,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,宏岗李氏宗祠,清代,广东省佛山市南海区里水镇宏岗村委会宏岗村南兴街二巷2号,里水镇,point,112.99534,23.19254,poi_name_fuzzy,0.84,,李氏宗祠,new_candidate,,狮山镇
IH_0101,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,赤山人民会场旧址,近现代,广东省佛山市南海区里水镇赤山村委会赤山村村前路6号,里水镇,point,113.134145,23.218682,address_token_centroid,0.72,,赤山 (18 points),new_candidate,,里水镇
IH_0102,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,又山邓公祠,清代,广东省佛山市南海区里水镇得胜村委会北头村东路17号,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0103,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,白岗张氏宗祠,清代,广东省佛山市南海区里水镇白岗社区居委会白岗村张氏大街1巷1号右侧,里水镇,point,113.130883,23.296558,poi_name_fuzzy,0.84,,张氏宗祠,new_candidate,,里水镇
IH_0104,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,同裕孔氏宗祠,清代,广东省佛山市南海区里水镇文教社区居委会同裕村文华里街一巷1号左侧,里水镇,point,113.124705,23.157129,poi_name_fuzzy,0.84,,孔氏宗祠,new_candidate,,里水镇
IH_0105,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大文教姚氏宗祠,清代,广东省佛山市南海区里水镇白岗社区居委会大文教村宁寿大街21巷北边,里水镇,point,113.139702,23.245616,poi_name_fuzzy,0.84,,姚氏宗祠,new_candidate,,里水镇
IH_0106,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,平洲公社平南大队第三生产队旧址,近现代,广东省佛山市南海区桂城街道平南社区居委会五斗村五斗大道西二巷1号,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0107,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,横岗欧阳氏宗祠,清代,广东省佛山市南海区里水镇金利社区居委会横岗村横欧大街南三巷1号、四巷1号之间,里水镇,point,113.133042,23.273332,poi_name_fuzzy,0.84,,欧阳氏宗祠,new_candidate,,里水镇
IH_0108,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,料美黄氏宗祠,清代,广东省佛山市南海区里水镇小布村委会料美村南街兴隆里1号侧,里水镇,point,113.105668,23.206358,poi_name_fuzzy,0.84,,黄氏宗祠,new_candidate,,里水镇
