ix,iy,clng,clat,town,official_count,immovable_count,museum_count,historical_area_count,historical_street_count
16,40,112.91225,22.98025,西樵镇,1,0,0,1,0
16,41,112.91225,22.98475,西樵镇,16,13,1,2,0
16,42,112.91225,22.98925,西樵镇,11,9,0,2,0
16,43,112.91225,22.99375,西樵镇,1,0,0,1,0
16,44,112.91225,22.99825,丹灶镇,0,0,0,0,0
16,45,112.91225,23.00275,丹灶镇,0,0,0,0,0
16,46,112.91225,23.00725,丹灶镇,0,0,0,0,0
16,47,112.91225,23.01175,丹灶镇,0,0,0,0,0
16,48,112.91225,23.01625,丹灶镇,0,0,0,0,0
16,49,112.91225,23.02075,丹灶镇,0,0,0,0,0
16,50,112.91225,23.02525,丹灶镇,0,0,0,0,0
16,51,112.91225,23.02975,丹灶镇,0,0,0,0,0
16,52,112.91225,23.03425,丹灶镇,0,0,0,0,0
16,53,112.91225,23.03875,丹灶镇,0,0,0,0,0
16,54,112.91225,23.04325,丹灶镇,2,2,0,0,0
16,55,112.91225,23.04775,丹灶镇,1,1,0,0,0
16,56,112.91225,23.05225,丹灶镇,0,0,0,0,0
16,57,112.91225,23.05675,丹灶镇,0,0,0,0,0
16,58,112.91225,23.06125,丹灶镇,0,0,0,0,0
16,59,112.91225,23.06575,丹灶镇,0,0,0,0,0
16,60,112.91225,23.07025,丹灶镇,0,0,0,0,0
16,61,112.91225,23.07475,丹灶镇,0,0,0,0,0
16,62,112.91225,23.07925,丹灶镇,0,0,0,0,0
16,63,112.91225,23.08375,丹灶镇,0,0,0,0,0
16,64,112.91225,23.08825,丹灶镇,0,0,0,0,0
16,65,112.91225,23.09275,丹灶镇,0,0,0,0,0
16,66,112.91225,23.09725,丹灶镇,0,0,0,0,0
16,67,112.91225,23.10175,丹灶镇,0,0,0,0,0
16,68,112.91225,23.10625,丹灶镇,0,0,0,0,0
16,70,112.91225,23.11525,丹灶镇,0,0,0,0,0
16,71,112.91225,23.11975,丹灶镇,0,0,0,0,0
16,72,112.91225,23.12425,丹灶镇,0,0,0,0,0
16,73,112.91225,23.12875,丹灶镇,0,0,0,0,0
16,74,112.91225,23.13325,丹灶镇,0,0,0,0,0
16,75,112.91225,23.13775,狮山镇,0,0,0,0,0
16,76,112.91225,23.14225,狮山镇,0,0,0,0,0
17,12,112.91675,22.85425,未标注,0,0,0,0,0
17,16,112.91675,22.87225,九江镇,0,0,0,0,0
17,17,112.91675,22.87675,九江镇,0,0,0,0,0
17,18,112.91675,22.88125,西樵镇,1,0,0,1,0
17,19,112.91675,22.88575,西樵镇,1,0,0,1,0
17,20,112.91675,22.89025,西樵镇,1,0,0,1,0
17,21,112.91675,22.89475,西樵镇,1,0,0,1,0
17,22,112.91675,22.89925,西樵镇,1,0,0,1,0
17,23,112.91675,22.90375,西樵镇,1,0,0,1,0
17,24,112.91675,22.90825,西樵镇,1,0,0,1,0
17,25,112.91675,22.91275,西樵镇,1,0,0,1,0
17,26,112.91675,22.91725,西樵镇,1,0,0,1,0
17,27,112.91675,22.92175,西樵镇,1,0,0,1,0
17,28,112.91675,22.92625,西樵镇,1,0,0,1,0
17,29,112.91675,22.93075,西樵镇,1,0,0,1,0
17,30,112.91675,22.93525,西樵镇,1,0,0,1,0
17,31,112.91675,22.93975,西樵镇,1,0,0,1,0
17,32,112.91675,22.94425,西樵镇,1,0,0,1,0
17,33,112.91675,22.94875,西樵镇,1,0,0,1,0
17,34,112.91675,22.95325,西樵镇,1,0,0,1,0
17,35,112.91675,22.95775,西樵镇,3,1,0,2,0
17,36,112.91675,22.96225,西樵镇,2,0,0,2,0
17,37,112.91675,22.96675,西樵镇,1,0,0,1,0
17,38,112.91675,22.97125,西樵镇,1,0,0,1,0
17,39,112.91675,22.97575,西樵镇,1,0,0,1,0
17,40,112.91675,22.98025,西樵镇,1,0,0,1,0
17,41,112.91675,22.98475,西樵镇,2,0,1,1,0
17,42,112.91675,22.98925,西樵镇,3,0,0,3,0
17,43,112.91675,22.99375,丹灶镇,2,0,0,2,0
17,44,112.91675,22.99825,丹灶镇,0,0,0,0,0
17,45,112.91675,23.00275,丹灶镇,0,0,0,0,0
17,46,112.91675,23.00725,丹灶镇,0,0,0,0,0
17,47,112.91675,23.01175,丹灶镇,0,0,0,0,0
17,48,112.91675,23.01625,丹灶镇,1,1,0,0,0
17,49,112.91675,23.02075,丹灶镇,1,1,0,0,0
17,50,112.91675,23.02525,丹灶镇,1,1,0,0,0
17,51,112.91675,23.02975,丹灶镇,1,1,0,0,0
17,52,112.91675,23.03425,丹灶镇,0,0,0,0,0
17,53,112.91675,23.03875,丹灶镇,0,0,0,0,0
17,54,112.91675,23.04325,丹灶镇,1,1,0,0,0
17,55,112.91675,23.04775,丹灶镇,0,0,0,0,0
17,56,112.91675,23.05225,丹灶镇,0,0,0,0,0
17,57,112.91675,23.05675,丹灶镇,0,0,0,0,0
17,58,112.91675,23.06125,丹灶镇,0,0,0,0,0
17,59,112.91675,23.06575,丹灶镇,0,0,0,0,0
17,60,112.91675,23.07025,丹灶镇,0,0,0,0,0
17,61,112.91675,23.07475,丹灶镇,0,0,0,0,0
17,62,112.91675,23.07925,丹灶镇,0,0,0,0,0
17,63,112.91675,23.08375,丹灶镇,0,0,0,0,0
17,64,112.91675,23.08825,丹灶镇,0,0,0,0,0
17,65,112.91675,23.09275,丹灶镇,0,0,0,0,0
17,66,112.91675,23.09725,丹灶镇,0,0,0,0,0
17,67,112.91675,23.10175,丹灶镇,0,0,0,0,0
17,68,112.91675,23.10625,丹灶镇,0,0,0,0,0
17,69,112.91675,23.11075,丹灶镇,0,0,0,0,0
17,70,112.91675,23.11525,丹灶镇,0,0,0,0,0
17,71,112.91675,23.11975,丹灶镇,0,0,0,0,0
17,72,112.91675,23.12425,丹灶镇,0,0,0,0,0
17,73,112.91675,23.12875,丹灶镇,0,0,0,0,0
17,74,112.91675,23.13325,丹灶镇,0,0,0,0,0
17,75,112.91675,23.13775,狮山镇,0,0,0,0,0
17,76,112.91675,23.14225,狮山镇,0,0,0,0,0
17,77,112.91675,23.14675,狮山镇,0,0,0,0,0
18,14,112.92125,22.86325,九江镇,0,0,0,0,0
18,15,112.92125,22.86775,九江镇,0,0,0,0,0
18,16,112.92125,22.87225,九江镇,0,0,0,0,0
18,17,112.92125,22.87675,九江镇,0,0,0,0,0
18,18,112.92125,22.88125,西樵镇,1,0,0,1,0
18,19,112.92125,22.88575,西樵镇,1,0,0,1,0
18,20,112.92125,22.89025,西樵镇,1,0,0,1,0
18,21,112.92125,22.89475,西樵镇,1,0,0,1,0
18,22,112.92125,22.89925,西樵镇,1,0,0,1,0
18,23,112.92125,22.90375,西樵镇,1,0,0,1,0
18,24,112.92125,22.90825,西樵镇,1,0,0,1,0
18,25,112.92125,22.91275,西樵镇,1,0,0,1,0
18,26,112.92125,22.91725,西樵镇,1,0,0,1,0
18,27,112.92125,22.92175,西樵镇,1,0,0,1,0
18,28,112.92125,22.92625,西樵镇,1,0,0,1,0
18,29,112.92125,22.93075,西樵镇,1,0,0,1,0
18,30,112.92125,22.93525,西樵镇,1,0,0,1,0
18,31,112.92125,22.93975,西樵镇,1,0,0,1,0
18,32,112.92125,22.94425,西樵镇,1,0,0,1,0
18,33,112.92125,22.94875,西樵镇,1,0,0,1,0
18,34,112.92125,22.95325,西樵镇,2,1,0,1,0
18,35,112.92125,22.95775,西樵镇,3,1,0,2,0
18,36,112.92125,22.96225,西樵镇,3,1,0,2,0
18,37,112.92125,22.96675,西樵镇,1,0,0,1,0
18,38,112.92125,22.97125,西樵镇,1,0,0,1,0
18,39,112.92125,22.97575,西樵镇,1,0,0,1,0
18,40,112.92125,22.98025,西樵镇,1,0,0,1,0
18,41,112.92125,22.98475,西樵镇,1,0,0,1,0
18,42,112.92125,22.98925,西樵镇,1,0,0,1,0
18,43,112.92125,22.99375,丹灶镇,2,0,0,2,0
18,44,112.92125,22.99825,丹灶镇,0,0,0,0,0
18,45,112.92125,23.00275,丹灶镇,0,0,0,0,0
18,46,112.92125,23.00725,丹灶镇,0,0,0,0,0
18,47,112.92125,23.01175,丹灶镇,0,0,0,0,0
18,48,112.92125,23.01625,丹灶镇,0,0,0,0,0
18,49,112.92125,23.02075,丹灶镇,0,0,0,0,0
18,50,112.92125,23.02525,丹灶镇,1,1,0,0,0
18,51,112.92125,23.02975,丹灶镇,0,0,0,0,0
18,52,112.92125,23.03425,丹灶镇,0,0,0,0,0
18,53,112.92125,23.03875,丹灶镇,0,0,0,0,0
18,54,112.92125,23.04325,丹灶镇,0,0,0,0,0
18,55,112.92125,23.04775,丹灶镇,0,0,0,0,0
18,56,112.92125,23.05225,丹灶镇,0,0,0,0,0
18,57,112.92125,23.05675,丹灶镇,0,0,0,0,0
18,58,112.92125,23.06125,丹灶镇,20,13,0,4,0
18,59,112.92125,23.06575,丹灶镇,20,13,0,4,0
18,60,112.92125,23.07025,丹灶镇,0,0,0,0,0
18,61,112.92125,23.07475,丹灶镇,0,0,0,0,0
18,62,112.92125,23.07925,丹灶镇,0,0,0,0,0
18,63,112.92125,23.08375,丹灶镇,0,0,0,0,0
18,64,112.92125,23.08825,丹灶镇,0,0,0,0,0
18,65,112.92125,23.09275,丹灶镇,0,0,0,0,0
18,66,112.92125,23.09725,丹灶镇,0,0,0,0,0
18,67,112.92125,23.10175,丹灶镇,0,0,0,0,0
18,68,112.92125,23.10625,丹灶镇,0,0,0,0,0
18,69,112.92125,23.11075,丹灶镇,0,0,0,0,0
18,70,112.92125,23.11525,丹灶镇,0,0,0,0,0
18,71,112.92125,23.11975,丹灶镇,0,0,0,0,0
18,72,112.92125,23.12425,丹灶镇,0,0,0,0,0
18,73,112.92125,23.12875,丹灶镇,0,0,0,0,0
18,74,112.92125,23.13325,狮山镇,0,0,0,0,0
18,75,112.92125,23.13775,狮山镇,0,0,0,0,0
18,76,112.92125,23.14225,狮山镇,0,0,0,0,0
18,77,112.92125,23.14675,狮山镇,0,0,0,0,0
18,78,112.92125,23.15125,狮山镇,0,0,0,0,0
19,13,112.92575,22.85875,九江镇,0,0,0,0,0
19,14,112.92575,22.86325,九江镇,0,0,0,0,0
19,15,112.92575,22.86775,九江镇,0,0,0,0,0
19,16,112.92575,22.87225,九江镇,0,0,0,0,0
19,17,112.92575,22.87675,九江镇,0,0,0,0,0
19,18,112.92575,22.88125,西樵镇,1,0,0,1,0
19,19,112.92575,22.88575,西樵镇,1,0,0,1,0
19,20,112.92575,22.89025,西樵镇,1,0,0,1,0
19,21,112.92575,22.89475,西樵镇,1,0,0,1,0
19,22,112.92575,22.89925,西樵镇,1,0,0,1,0
19,23,112.92575,22.90375,西樵镇,1,0,0,1,0
19,24,112.92575,22.90825,西樵镇,1,0,0,1,0
19,25,112.92575,22.91275,西樵镇,1,0,0,1,0
19,26,112.92575,22.91725,西樵镇,1,0,0,1,0
19,27,112.92575,22.92175,西樵镇,1,0,0,1,0
19,28,112.92575,22.92625,西樵镇,1,0,0,1,0
19,29,112.92575,22.93075,西樵镇,1,0,0,1,0
19,30,112.92575,22.93525,西樵镇,1,0,0,1,0
19,31,112.92575,22.93975,西樵镇,1,0,0,1,0
19,32,112.92575,22.94425,西樵镇,1,0,0,1,0
19,33,112.92575,22.94875,西樵镇,1,0,0,1,0
19,34,112.92575,22.95325,西樵镇,1,0,0,1,0
19,35,112.92575,22.95775,西樵镇,1,0,0,1,0
19,36,112.92575,22.96225,西樵镇,1,0,0,1,0
19,37,112.92575,22.96675,西樵镇,3,0,0,3,0
19,38,112.92575,22.97125,西樵镇,1,0,0,1,0
19,39,112.92575,22.97575,西樵镇,1,0,0,1,0
19,40,112.92575,22.98025,西樵镇,1,0,0,1,0
19,41,112.92575,22.98475,西樵镇,1,0,0,1,0
19,42,112.92575,22.98925,丹灶镇,0,0,0,0,0
19,43,112.92575,22.99375,丹灶镇,0,0,0,0,0
19,44,112.92575,22.99825,丹灶镇,0,0,0,0,0
19,45,112.92575,23.00275,丹灶镇,0,0,0,0,0
19,46,112.92575,23.00725,丹灶镇,0,0,0,0,0
19,47,112.92575,23.01175,丹灶镇,0,0,0,0,0
19,48,112.92575,23.01625,丹灶镇,0,0,0,0,0
19,49,112.92575,23.02075,丹灶镇,0,0,0,0,0
19,50,112.92575,23.02525,丹灶镇,0,0,0,0,0
19,51,112.92575,23.02975,丹灶镇,0,0,0,0,0
19,52,112.92575,23.03425,丹灶镇,0,0,0,0,0
19,53,112.92575,23.03875,丹灶镇,0,0,0,0,0
19,54,112.92575,23.04325,丹灶镇,0,0,0,0,0
19,55,112.92575,23.04775,丹灶镇,0,0,0,0,0
19,56,112.92575,23.05225,丹灶镇,0,0,0,0,0
19,57,112.92575,23.05675,丹灶镇,1,1,0,0,0
19,58,112.92575,23.06125,丹灶镇,0,0,0,0,0
19,59,112.92575,23.06575,丹灶镇,0,0,0,0,0
19,60,112.92575,23.07025,丹灶镇,0,0,0,0,0
19,61,112.92575,23.07475,丹灶镇,0,0,0,0,0
19,62,112.92575,23.07925,丹灶镇,0,0,0,0,0
19,63,112.92575,23.08375,丹灶镇,0,0,0,0,0
19,64,112.92575,23.08825,丹灶镇,0,0,0,0,0
19,65,112.92575,23.09275,丹灶镇,0,0,0,0,0
19,66,112.92575,23.09725,丹灶镇,0,0,0,0,0
19,67,112.92575,23.10175,丹灶镇,0,0,0,0,0
19,68,112.92575,23.10625,丹灶镇,0,0,0,0,0
19,69,112.92575,23.11075,丹灶镇,0,0,0,0,0
19,70,112.92575,23.11525,丹灶镇,0,0,0,0,0
19,71,112.92575,23.11975,丹灶镇,0,0,0,0,0
19,72,112.92575,23.12425,丹灶镇,0,0,0,0,0
19,73,112.92575,23.12875,丹灶镇,0,0,0,0,0
19,74,112.92575,23.13325,狮山镇,0,0,0,0,0
19,75,112.92575,23.13775,狮山镇,0,0,0,0,0
19,76,112.92575,23.14225,狮山镇,0,0,0,0,0
19,77,112.92575,23.14675,狮山镇,0,0,0,0,0
19,78,112.92575,23.15125,狮山镇,0,0,0,0,0
20,12,112.93025,22.85425,九江镇,0,0,0,0,0
20,13,112.93025,22.85875,九江镇,0,0,0,0,0
20,14,112.93025,22.86325,九江镇,0,0,0,0,0
20,15,112.93025,22.86775,九江镇,0,0,0,0,0
20,16,112.93025,22.87225,九江镇,0,0,0,0,0
20,17,112.93025,22.87675,九江镇,0,0,0,0,0
20,18,112.93025,22.88125,西樵镇,1,0,0,1,0
20,19,112.93025,22.88575,西樵镇,1,0,0,1,0
20,20,112.93025,22.89025,西樵镇,1,0,0,1,0
20,21,112.93025,22.89475,西樵镇,1,0,0,1,0
20,22,112.93025,22.89925,西樵镇,1,0,0,1,0
20,23,112.93025,22.90375,西樵镇,1,0,0,1,0
20,24,112.93025,22.90825,西樵镇,1,0,0,1,0
20,25,112.93025,22.91275,西樵镇,1,0,0,1,0
20,26,112.93025,22.91725,西樵镇,1,0,0,1,0
20,27,112.93025,22.92175,西樵镇,1,0,0,1,0
20,28,112.93025,22.92625,西樵镇,1,0,0,1,0
20,29,112.93025,22.93075,西樵镇,1,0,0,1,0
20,30,112.93025,22.93525,西樵镇,2,0,0,2,0
20,31,112.93025,22.93975,西樵镇,2,0,0,2,0
20,32,112.93025,22.94425,西樵镇,2,0,0,2,0
20,33,112.93025,22.94875,西樵镇,1,0,0,1,0
20,34,112.93025,22.95325,西樵镇,1,0,0,1,0
20,35,112.93025,22.95775,西樵镇,1,0,0,1,0
20,36,112.93025,22.96225,西樵镇,1,0,0,1,0
20,37,112.93025,22.96675,西樵镇,3,0,0,3,0
20,38,112.93025,22.97125,西樵镇,1,0,0,1,0
20,39,112.93025,22.97575,西樵镇,1,0,0,1,0
20,40,112.93025,22.98025,西樵镇,1,0,0,1,0
20,41,112.93025,22.98475,西樵镇,1,0,0,1,0
20,42,112.93025,22.98925,西樵镇,2,1,0,1,0
20,43,112.93025,22.99375,丹灶镇,1,1,0,0,0
20,44,112.93025,22.99825,西樵镇,1,0,0,1,0
20,45,112.93025,23.00275,西樵镇,1,0,0,1,0
20,46,112.93025,23.00725,西樵镇,1,0,0,1,0
20,47,112.93025,23.01175,西樵镇,1,0,0,1,0
20,48,112.93025,23.01625,丹灶镇,0,0,0,0,0
20,49,112.93025,23.02075,丹灶镇,0,0,0,0,0
20,50,112.93025,23.02525,丹灶镇,0,0,0,0,0
20,51,112.93025,23.02975,丹灶镇,0,0,0,0,0
20,52,112.93025,23.03425,丹灶镇,0,0,0,0,0
20,53,112.93025,23.03875,丹灶镇,0,0,0,0,0
20,54,112.93025,23.04325,丹灶镇,0,0,0,0,0
20,55,112.93025,23.04775,丹灶镇,1,1,0,0,0
20,56,112.93025,23.05225,丹灶镇,1,1,0,0,0
20,57,112.93025,23.05675,丹灶镇,1,1,0,0,0
20,58,112.93025,23.06125,丹灶镇,1,1,0,0,0
20,59,112.93025,23.06575,丹灶镇,0,0,0,0,0
20,60,112.93025,23.07025,丹灶镇,0,0,0,0,0
20,61,112.93025,23.07475,丹灶镇,0,0,0,0,0
20,62,112.93025,23.07925,丹灶镇,0,0,0,0,0
20,63,112.93025,23.08375,丹灶镇,0,0,0,0,0
20,64,112.93025,23.08825,丹灶镇,1,1,0,0,0
20,65,112.93025,23.09275,丹灶镇,1,1,0,0,0
20,66,112.93025,23.09725,丹灶镇,0,0,0,0,0
20,67,112.93025,23.10175,丹灶镇,0,0,0,0,0
20,68,112.93025,23.10625,丹灶镇,0,0,0,0,0
20,69,112.93025,23.11075,丹灶镇,0,0,0,0,0
20,70,112.93025,23.11525,丹灶镇,0,0,0,0,0
20,71,112.93025,23.11975,丹灶镇,0,0,0,0,0
20,72,112.93025,23.12425,丹灶镇,0,0,0,0,0
20,73,112.93025,23.12875,狮山镇,0,0,0,0,0
20,74,112.93025,23.13325,狮山镇,0,0,0,0,0
20,75,112.93025,23.13775,狮山镇,0,0,0,0,0
20,76,112.93025,23.14225,狮山镇,0,0,0,0,0
20,77,112.93025,23.14675,狮山镇,0,0,0,0,0
20,78,112.93025,23.15125,狮山镇,0,0,0,0,0
20,79,112.93025,23.15575,狮山镇,0,0,0,0,0
20,82,112.93025,23.16925,狮山镇,0,0,0,0,0
21,11,112.93475,22.84975,九江镇,0,0,0,0,0
21,12,112.93475,22.85425,九江镇,0,0,0,0,0
21,13,112.93475,22.85875,九江镇,0,0,0,0,0
21,14,112.93475,22.86325,九江镇,0,0,0,0,0
21,15,112.93475,22.86775,九江镇,0,0,0,0,0
21,16,112.93475,22.87225,九江镇,0,0,0,0,0
21,17,112.93475,22.87675,西樵镇,1,0,0,1,0
21,18,112.93475,22.88125,西樵镇,1,0,0,1,0
21,19,112.93475,22.88575,西樵镇,1,0,0,1,0
21,20,112.93475,22.89025,西樵镇,1,0,0,1,0
21,21,112.93475,22.89475,西樵镇,1,0,0,1,0
21,22,112.93475,22.89925,西樵镇,1,0,0,1,0
21,23,112.93475,22.90375,西樵镇,1,0,0,1,0
21,24,112.93475,22.90825,西樵镇,1,0,0,1,0
21,25,112.93475,22.91275,西樵镇,1,0,0,1,0
21,26,112.93475,22.91725,西樵镇,1,0,0,1,0
21,27,112.93475,22.92175,西樵镇,1,0,0,1,0
21,28,112.93475,22.92625,西樵镇,1,0,0,1,0
21,29,112.93475,22.93075,西樵镇,1,0,0,1,0
21,30,112.93475,22.93525,西樵镇,2,0,0,2,0
21,31,112.93475,22.93975,西樵镇,32,28,1,3,0
21,32,112.93475,22.94425,西樵镇,32,28,1,3,0
21,33,112.93475,22.94875,西樵镇,2,0,0,2,0
21,34,112.93475,22.95325,西樵镇,1,0,0,1,0
21,35,112.93475,22.95775,西樵镇,1,0,0,1,0
21,36,112.93475,22.96225,西樵镇,1,0,0,1,0
21,37,112.93475,22.96675,西樵镇,1,0,0,1,0
21,38,112.93475,22.97125,西樵镇,1,0,0,1,0
21,39,112.93475,22.97575,西樵镇,1,0,0,1,0
21,40,112.93475,22.98025,西樵镇,1,0,0,1,0
21,41,112.93475,22.98475,西樵镇,1,0,0,1,0
21,42,112.93475,22.98925,西樵镇,1,0,0,1,0
21,43,112.93475,22.99375,西樵镇,1,0,0,1,0
21,44,112.93475,22.99825,西樵镇,1,0,0,1,0
21,45,112.93475,23.00275,西樵镇,1,0,0,1,0
21,46,112.93475,23.00725,西樵镇,1,0,0,1,0
21,47,112.93475,23.01175,西樵镇,1,0,0,1,0
21,48,112.93475,23.01625,西樵镇,1,0,0,1,0
21,49,112.93475,23.02075,丹灶镇,0,0,0,0,0
21,50,112.93475,23.02525,丹灶镇,0,0,0,0,0
21,51,112.93475,23.02975,丹灶镇,0,0,0,0,0
21,52,112.93475,23.03425,丹灶镇,0,0,0,0,0
21,53,112.93475,23.03875,丹灶镇,0,0,0,0,0
21,54,112.93475,23.04325,丹灶镇,0,0,0,0,0
21,55,112.93475,23.04775,丹灶镇,0,0,0,0,0
21,56,112.93475,23.05225,丹灶镇,0,0,0,0,0
21,57,112.93475,23.05675,丹灶镇,0,0,0,0,0
21,58,112.93475,23.06125,丹灶镇,1,1,0,0,0
21,59,112.93475,23.06575,丹灶镇,0,0,0,0,0
21,60,112.93475,23.07025,丹灶镇,0,0,0,0,0
21,61,112.93475,23.07475,丹灶镇,0,0,0,0,0
21,62,112.93475,23.07925,丹灶镇,0,0,0,0,0
21,63,112.93475,23.08375,丹灶镇,0,0,0,0,0
21,64,112.93475,23.08825,丹灶镇,0,0,0,0,0
21,65,112.93475,23.09275,丹灶镇,0,0,0,0,0
21,66,112.93475,23.09725,丹灶镇,0,0,0,0,0
21,67,112.93475,23.10175,丹灶镇,0,0,0,0,0
21,68,112.93475,23.10625,丹灶镇,0,0,0,0,0
21,69,112.93475,23.11075,丹灶镇,0,0,0,0,0
21,70,112.93475,23.11525,丹灶镇,0,0,0,0,0
21,71,112.93475,23.11975,丹灶镇,0,0,0,0,0
21,72,112.93475,23.12425,狮山镇,0,0,0,0,0
21,73,112.93475,23.12875,狮山镇,0,0,0,0,0
21,74,112.93475,23.13325,狮山镇,0,0,0,0,0
21,75,112.93475,23.13775,狮山镇,0,0,0,0,0
21,76,112.93475,23.14225,狮山镇,0,0,0,0,0
21,77,112.93475,23.14675,狮山镇,0,0,0,0,0
21,78,112.93475,23.15125,狮山镇,0,0,0,0,0
21,79,112.93475,23.15575,狮山镇,0,0,0,0,0
21,80,112.93475,23.16025,狮山镇,0,0,0,0,0
21,81,112.93475,23.16475,狮山镇,0,0,0,0,0
21,82,112.93475,23.16925,狮山镇,0,0,0,0,0
21,83,112.93475,23.17375,狮山镇,0,0,0,0,0
21,84,112.93475,23.17825,狮山镇,0,0,0,0,0
21,85,112.93475,23.18275,狮山镇,0,0,0,0,0
22,10,112.93925,22.84525,九江镇,0,0,0,0,0
22,11,112.93925,22.84975,九江镇,0,0,0,0,0
22,12,112.93925,22.85425,九江镇,0,0,0,0,0
22,13,112.93925,22.85875,九江镇,0,0,0,0,0
22,14,112.93925,22.86325,九江镇,0,0,0,0,0
22,15,112.93925,22.86775,九江镇,0,0,0,0,0
22,16,112.93925,22.87225,九江镇,0,0,0,0,0
22,17,112.93925,22.87675,九江镇,0,0,0,0,0
22,18,112.93925,22.88125,九江镇,0,0,0,0,0
22,19,112.93925,22.88575,西樵镇,1,0,0,1,0
22,20,112.93925,22.89025,西樵镇,1,0,0,1,0
22,21,112.93925,22.89475,西樵镇,1,0,0,1,0
22,22,112.93925,22.89925,西樵镇,1,0,0,1,0
22,23,112.93925,22.90375,西樵镇,1,0,0,1,0
22,24,112.93925,22.90825,西樵镇,1,0,0,1,0
22,25,112.93925,22.91275,西樵镇,1,0,0,1,0
22,26,112.93925,22.91725,西樵镇,1,0,0,1,0
22,27,112.93925,22.92175,西樵镇,1,0,0,1,0
22,28,112.93925,22.92625,西樵镇,1,0,0,1,0
22,29,112.93925,22.93075,西樵镇,1,0,0,1,0
22,30,112.93925,22.93525,西樵镇,2,0,0,2,0
22,31,112.93925,22.93975,西樵镇,2,0,0,2,0
22,32,112.93925,22.94425,西樵镇,2,0,0,2,0
22,33,112.93925,22.94875,西樵镇,1,0,0,1,0
22,34,112.93925,22.95325,西樵镇,1,0,0,1,0
22,35,112.93925,22.95775,西樵镇,1,0,0,1,0
22,36,112.93925,22.96225,西樵镇,1,0,0,1,0
22,37,112.93925,22.96675,西樵镇,1,0,0,1,0
22,38,112.93925,22.97125,西樵镇,2,0,0,2,0
22,39,112.93925,22.97575,西樵镇,1,0,0,1,0
22,40,112.93925,22.98025,西樵镇,1,0,0,1,0
22,41,112.93925,22.98475,西樵镇,1,0,0,1,0
22,42,112.93925,22.98925,西樵镇,1,0,0,1,0
22,43,112.93925,22.99375,西樵镇,1,0,0,1,0
22,44,112.93925,22.99825,西樵镇,1,0,0,1,0
22,45,112.93925,23.00275,西樵镇,1,0,0,1,0
22,46,112.93925,23.00725,西樵镇,1,0,0,1,0
22,47,112.93925,23.01175,西樵镇,1,0,0,1,0
22,48,112.93925,23.01625,西樵镇,1,0,0,1,0
22,49,112.93925,23.02075,西樵镇,1,0,0,1,0
22,50,112.93925,23.02525,丹灶镇,0,0,0,0,0
22,51,112.93925,23.02975,丹灶镇,0,0,0,0,0
22,52,112.93925,23.03425,丹灶镇,0,0,0,0,0
22,53,112.93925,23.03875,丹灶镇,0,0,0,0,0
22,54,112.93925,23.04325,丹灶镇,0,0,0,0,0
22,55,112.93925,23.04775,丹灶镇,0,0,0,0,0
22,56,112.93925,23.05225,丹灶镇,0,0,0,0,0
22,57,112.93925,23.05675,丹灶镇,0,0,0,0,0
22,58,112.93925,23.06125,丹灶镇,0,0,0,0,0
22,59,112.93925,23.06575,丹灶镇,0,0,0,0,0
22,60,112.93925,23.07025,丹灶镇,0,0,0,0,0
22,61,112.93925,23.07475,丹灶镇,0,0,0,0,0
22,62,112.93925,23.07925,丹灶镇,0,0,0,0,0
22,63,112.93925,23.08375,丹灶镇,0,0,0,0,0
22,64,112.93925,23.08825,丹灶镇,0,0,0,0,0
22,65,112.93925,23.09275,丹灶镇,0,0,0,0,0
22,66,112.93925,23.09725,丹灶镇,0,0,0,0,0
22,67,112.93925,23.10175,丹灶镇,0,0,0,0,0
22,68,112.93925,23.10625,丹灶镇,0,0,0,0,0
22,69,112.93925,23.11075,丹灶镇,0,0,0,0,0
22,70,112.93925,23.11525,丹灶镇,0,0,0,0,0
22,71,112.93925,23.11975,狮山镇,0,0,0,0,0
22,72,112.93925,23.12425,狮山镇,0,0,0,0,0
22,73,112.93925,23.12875,狮山镇,0,0,0,0,0
22,74,112.93925,23.13325,狮山镇,0,0,0,0,0
22,75,112.93925,23.13775,狮山镇,0,0,0,0,0
22,76,112.93925,23.14225,狮山镇,0,0,0,0,0
22,77,112.93925,23.14675,狮山镇,0,0,0,0,0
22,78,112.93925,23.15125,狮山镇,0,0,0,0,0
22,79,112.93925,23.15575,狮山镇,0,0,0,0,0
22,80,112.93925,23.16025,狮山镇,0,0,0,0,0
22,81,112.93925,23.16475,狮山镇,0,0,0,0,0
22,82,112.93925,23.16925,狮山镇,0,0,0,0,0
22,83,112.93925,23.17375,狮山镇,0,0,0,0,0
22,84,112.93925,23.17825,狮山镇,0,0,0,0,0
22,85,112.93925,23.18275,狮山镇,0,0,0,0,0
22,86,112.93925,23.18725,狮山镇,0,0,0,0,0
23,9,112.94375,22.84075,九江镇,0,0,0,0,0
23,10,112.94375,22.84525,九江镇,0,0,0,0,0
23,11,112.94375,22.84975,九江镇,0,0,0,0,0
23,12,112.94375,22.85425,九江镇,0,0,0,0,0
23,13,112.94375,22.85875,九江镇,0,0,0,0,0
23,14,112.94375,22.86325,九江镇,0,0,0,0,0
23,15,112.94375,22.86775,九江镇,0,0,0,0,0
23,16,112.94375,22.87225,九江镇,0,0,0,0,0
23,17,112.94375,22.87675,九江镇,0,0,0,0,0
